"","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","ALLSKY_SFC_SW_DWN","RH2M","T2M","PRECTOTCORR","WS2M","WD2M"
"1",-40.25,-7.5,1981,1,1,1,1981-01-01,NA,68.62,22.88,0.02,2.51,38.88
"2",-40.25,-7.5,1981,1,2,2,1981-01-02,NA,63.75,25.16,0.27,2.16,103.62
"3",-40.25,-7.5,1981,1,3,3,1981-01-03,NA,58.94,25.6,0.15,2.91,114.5
"4",-40.25,-7.5,1981,1,4,4,1981-01-04,NA,55.25,25.37,0.12,2.92,112.88
"5",-40.25,-7.5,1981,1,5,5,1981-01-05,NA,57.44,26.05,1,2.58,109.19
"6",-40.25,-7.5,1981,1,6,6,1981-01-06,NA,68.88,24.3,1.79,2.38,90.94
"7",-40.25,-7.5,1981,1,7,7,1981-01-07,NA,65.44,24.83,1.07,2.39,105.88
"8",-40.25,-7.5,1981,1,8,8,1981-01-08,NA,61.81,25.53,1.24,2.38,77.88
"9",-40.25,-7.5,1981,1,9,9,1981-01-09,NA,69.31,24.62,2.05,2.22,82.25
"10",-40.25,-7.5,1981,1,10,10,1981-01-10,NA,64.56,25.5,0.39,2.74,64.5
"11",-40.25,-7.5,1981,1,11,11,1981-01-11,NA,59.94,25.7,0.28,2.7,64.69
"12",-40.25,-7.5,1981,1,12,12,1981-01-12,NA,58.31,26.47,1.52,2.3,82.88
"13",-40.25,-7.5,1981,1,13,13,1981-01-13,NA,58.06,26.29,0.73,2.44,84.69
"14",-40.25,-7.5,1981,1,14,14,1981-01-14,NA,55.19,26.81,1.05,2.16,91.62
"15",-40.25,-7.5,1981,1,15,15,1981-01-15,NA,60.81,26.8,1.91,2.34,74.44
"16",-40.25,-7.5,1981,1,16,16,1981-01-16,NA,60.19,26.48,0.56,2.39,71.69
"17",-40.25,-7.5,1981,1,17,17,1981-01-17,NA,56.12,26.25,0.63,2.07,81.31
"18",-40.25,-7.5,1981,1,18,18,1981-01-18,NA,60.19,24.83,9.68,2.45,77.5
"19",-40.25,-7.5,1981,1,19,19,1981-01-19,NA,70.62,23.6,1.72,2.12,90.25
"20",-40.25,-7.5,1981,1,20,20,1981-01-20,NA,82.62,22.27,5.22,1.23,133.56
"21",-40.25,-7.5,1981,1,21,21,1981-01-21,NA,87.5,21.62,8.54,1.53,143
"22",-40.25,-7.5,1981,1,22,22,1981-01-22,NA,81.88,21.81,0.64,1.95,42.12
"23",-40.25,-7.5,1981,1,23,23,1981-01-23,NA,71.38,24.42,1.54,1.69,68.81
"24",-40.25,-7.5,1981,1,24,24,1981-01-24,NA,58.5,25.73,1.19,2.65,110.75
"25",-40.25,-7.5,1981,1,25,25,1981-01-25,NA,62.94,25.71,2.92,2.61,120.25
"26",-40.25,-7.5,1981,1,26,26,1981-01-26,NA,72.75,24.16,7.99,1.92,80.25
"27",-40.25,-7.5,1981,1,27,27,1981-01-27,NA,78.56,22.76,9.71,1.85,68.5
"28",-40.25,-7.5,1981,1,28,28,1981-01-28,NA,73.69,23.87,3.48,2.43,88.56
"29",-40.25,-7.5,1981,1,29,29,1981-01-29,NA,74.75,24.38,4.2,1.99,93.94
"30",-40.25,-7.5,1981,1,30,30,1981-01-30,NA,85.69,21.18,6.4,1.79,76.75
"31",-40.25,-7.5,1981,1,31,31,1981-01-31,NA,73.19,23.32,1.11,1.71,69.56
"32",-40.25,-7.5,1981,2,1,32,1981-02-01,NA,65.25,24.65,0.2,2.43,89.56
"33",-40.25,-7.5,1981,2,2,33,1981-02-02,NA,59.94,25.2,0.47,2.58,117.5
"34",-40.25,-7.5,1981,2,3,34,1981-02-03,NA,60.25,24.65,0.25,2.41,121.19
"35",-40.25,-7.5,1981,2,4,35,1981-02-04,NA,60.5,24.15,0.13,1.81,109.81
"36",-40.25,-7.5,1981,2,5,36,1981-02-05,NA,73.88,23.07,3.66,2.12,93.44
"37",-40.25,-7.5,1981,2,6,37,1981-02-06,NA,78.12,22.89,4.49,1.97,61.88
"38",-40.25,-7.5,1981,2,7,38,1981-02-07,NA,74.88,23.41,7.91,2.48,76.88
"39",-40.25,-7.5,1981,2,8,39,1981-02-08,NA,63.94,24.78,0.45,2.93,81.81
"40",-40.25,-7.5,1981,2,9,40,1981-02-09,NA,61.38,25.28,0.09,2.72,90.31
"41",-40.25,-7.5,1981,2,10,41,1981-02-10,NA,56.69,25.99,0,2.3,95.69
"42",-40.25,-7.5,1981,2,11,42,1981-02-11,NA,53.19,26.27,0.05,2.61,97
"43",-40.25,-7.5,1981,2,12,43,1981-02-12,NA,56.75,25.62,0.12,2.41,95.38
"44",-40.25,-7.5,1981,2,13,44,1981-02-13,NA,62.06,24.91,0.18,2.11,117.19
"45",-40.25,-7.5,1981,2,14,45,1981-02-14,NA,57.38,25.33,0.11,2.32,121.12
"46",-40.25,-7.5,1981,2,15,46,1981-02-15,NA,61.12,25.4,0.09,2.56,119.25
"47",-40.25,-7.5,1981,2,16,47,1981-02-16,NA,56.88,26.05,0.06,2.93,109.38
"48",-40.25,-7.5,1981,2,17,48,1981-02-17,NA,62.19,25.19,0.71,3.24,118.25
"49",-40.25,-7.5,1981,2,18,49,1981-02-18,NA,56.81,26.23,0.05,3.64,122.56
"50",-40.25,-7.5,1981,2,19,50,1981-02-19,NA,49.19,25.65,0.02,3.09,125.81
"51",-40.25,-7.5,1981,2,20,51,1981-02-20,NA,46.06,26.49,0.02,2.42,113
"52",-40.25,-7.5,1981,2,21,52,1981-02-21,NA,53.69,26.67,0,3.2,109.5
"53",-40.25,-7.5,1981,2,22,53,1981-02-22,NA,47.69,27.37,0,3.42,112.94
"54",-40.25,-7.5,1981,2,23,54,1981-02-23,NA,45.06,27.23,0.15,3.42,116.75
"55",-40.25,-7.5,1981,2,24,55,1981-02-24,NA,47.12,26.9,0.06,3.67,122.38
"56",-40.25,-7.5,1981,2,25,56,1981-02-25,NA,47.56,27.33,0,3.55,117.38
"57",-40.25,-7.5,1981,2,26,57,1981-02-26,NA,45.75,28,0,2.97,103.12
"58",-40.25,-7.5,1981,2,27,58,1981-02-27,NA,45,28.59,0,3.14,96.31
"59",-40.25,-7.5,1981,2,28,59,1981-02-28,NA,44.88,29.06,0,3.11,94.44
"60",-40.25,-7.5,1981,3,1,60,1981-03-01,NA,40.81,28.79,0.08,2.5,95.12
"61",-40.25,-7.5,1981,3,2,61,1981-03-02,NA,41.19,26.76,0.01,2.23,110.38
"62",-40.25,-7.5,1981,3,3,62,1981-03-03,NA,41.69,27.46,0.01,2.05,106.25
"63",-40.25,-7.5,1981,3,4,63,1981-03-04,NA,43.56,27.16,0.01,1.89,65.56
"64",-40.25,-7.5,1981,3,5,64,1981-03-05,NA,50.44,27.98,0.23,2.34,56.31
"65",-40.25,-7.5,1981,3,6,65,1981-03-06,NA,52.31,28.19,0.95,2.16,73.19
"66",-40.25,-7.5,1981,3,7,66,1981-03-07,NA,53.31,28.3,0.59,2.33,70.06
"67",-40.25,-7.5,1981,3,8,67,1981-03-08,NA,50.81,28.69,0.28,2.88,58.12
"68",-40.25,-7.5,1981,3,9,68,1981-03-09,NA,47.25,28.37,0.1,2.45,40.19
"69",-40.25,-7.5,1981,3,10,69,1981-03-10,NA,54.62,28.54,0.26,2.31,31.88
"70",-40.25,-7.5,1981,3,11,70,1981-03-11,NA,74.12,24.26,6.01,2.15,183.88
"71",-40.25,-7.5,1981,3,12,71,1981-03-12,NA,83.25,22.92,6.56,1.65,118.12
"72",-40.25,-7.5,1981,3,13,72,1981-03-13,NA,85.12,22.65,15.47,2.32,259.44
"73",-40.25,-7.5,1981,3,14,73,1981-03-14,NA,87.81,22.65,29.16,1.84,335.62
"74",-40.25,-7.5,1981,3,15,74,1981-03-15,NA,90.25,21.55,22.01,1.28,260.38
"75",-40.25,-7.5,1981,3,16,75,1981-03-16,NA,92.06,21.96,23.14,1.84,251
"76",-40.25,-7.5,1981,3,17,76,1981-03-17,NA,89.75,22.63,11.39,2.44,39.38
"77",-40.25,-7.5,1981,3,18,77,1981-03-18,NA,89.81,21.69,14.01,2.2,58.62
"78",-40.25,-7.5,1981,3,19,78,1981-03-19,NA,88.88,22.3,16.14,1.5,44.06
"79",-40.25,-7.5,1981,3,20,79,1981-03-20,NA,92.38,20.58,12.07,1.94,64.12
"80",-40.25,-7.5,1981,3,21,80,1981-03-21,NA,87.94,22.52,16.37,2.23,21.19
"81",-40.25,-7.5,1981,3,22,81,1981-03-22,NA,89.12,21.74,16.06,1.95,158.38
"82",-40.25,-7.5,1981,3,23,82,1981-03-23,NA,91.19,21.69,40.05,1.44,43.44
"83",-40.25,-7.5,1981,3,24,83,1981-03-24,NA,92.06,21.5,44.44,2.2,24.75
"84",-40.25,-7.5,1981,3,25,84,1981-03-25,NA,89.44,21.81,30.22,1.56,60.19
"85",-40.25,-7.5,1981,3,26,85,1981-03-26,NA,87.62,22.06,15.42,1.79,98.62
"86",-40.25,-7.5,1981,3,27,86,1981-03-27,NA,87.38,22.55,4.02,2.42,125.81
"87",-40.25,-7.5,1981,3,28,87,1981-03-28,NA,88.38,22.48,10.6,1.92,108.81
"88",-40.25,-7.5,1981,3,29,88,1981-03-29,NA,85.75,22.81,7.44,1.15,147.31
"89",-40.25,-7.5,1981,3,30,89,1981-03-30,NA,91.62,22.23,7.07,0.6,136.5
"90",-40.25,-7.5,1981,3,31,90,1981-03-31,NA,86.75,23.15,8.85,1.45,84.69
"91",-40.25,-7.5,1981,4,1,91,1981-04-01,NA,85,23.21,29.05,1.05,188.81
"92",-40.25,-7.5,1981,4,2,92,1981-04-02,NA,91.62,22.19,13.09,1.38,176.44
"93",-40.25,-7.5,1981,4,3,93,1981-04-03,NA,92.44,22.11,20.31,1.51,78
"94",-40.25,-7.5,1981,4,4,94,1981-04-04,NA,86.81,22.55,4.09,2.07,115.81
"95",-40.25,-7.5,1981,4,5,95,1981-04-05,NA,87.19,22.69,2.45,2.76,118.5
"96",-40.25,-7.5,1981,4,6,96,1981-04-06,NA,87.25,22.73,1.6,2.91,126.12
"97",-40.25,-7.5,1981,4,7,97,1981-04-07,NA,86.06,22.74,0.27,2.66,123.69
"98",-40.25,-7.5,1981,4,8,98,1981-04-08,NA,84.69,22.92,0.03,2.41,115.81
"99",-40.25,-7.5,1981,4,9,99,1981-04-09,NA,83.38,22.33,0.06,2.11,114.25
"100",-40.25,-7.5,1981,4,10,100,1981-04-10,NA,84.19,22.39,0.13,2.12,121.38
"101",-40.25,-7.5,1981,4,11,101,1981-04-11,NA,86.75,22.64,0.02,2.45,128.62
"102",-40.25,-7.5,1981,4,12,102,1981-04-12,NA,87.44,22.12,0.09,2.15,127.75
"103",-40.25,-7.5,1981,4,13,103,1981-04-13,NA,87.19,22.38,1.2,2.26,133.19
"104",-40.25,-7.5,1981,4,14,104,1981-04-14,NA,85.75,22.62,0.61,2.27,122.44
"105",-40.25,-7.5,1981,4,15,105,1981-04-15,NA,88.62,21.55,0.48,1.88,106.94
"106",-40.25,-7.5,1981,4,16,106,1981-04-16,NA,85.62,23.14,0.94,1.71,103.06
"107",-40.25,-7.5,1981,4,17,107,1981-04-17,NA,86.94,22.58,1.48,1.2,77.56
"108",-40.25,-7.5,1981,4,18,108,1981-04-18,NA,83.94,22.57,2.88,1.19,61.19
"109",-40.25,-7.5,1981,4,19,109,1981-04-19,NA,90.06,21.5,1.91,1.52,84.94
"110",-40.25,-7.5,1981,4,20,110,1981-04-20,NA,84.5,21.33,1.14,2.19,119.38
"111",-40.25,-7.5,1981,4,21,111,1981-04-21,NA,82.75,21.26,0.2,2.98,122.75
"112",-40.25,-7.5,1981,4,22,112,1981-04-22,NA,83.88,21.69,0.09,2.72,116.88
"113",-40.25,-7.5,1981,4,23,113,1981-04-23,NA,84.44,22,0.77,2.18,106.88
"114",-40.25,-7.5,1981,4,24,114,1981-04-24,NA,87.56,22.74,3.8,1.65,104.5
"115",-40.25,-7.5,1981,4,25,115,1981-04-25,NA,86.62,22.92,2.63,2.05,109.25
"116",-40.25,-7.5,1981,4,26,116,1981-04-26,NA,85.56,22.69,0.64,2.26,110.44
"117",-40.25,-7.5,1981,4,27,117,1981-04-27,NA,83.69,22.73,0.12,2.52,118.94
"118",-40.25,-7.5,1981,4,28,118,1981-04-28,NA,81.44,21.73,0.02,2.46,131.94
"119",-40.25,-7.5,1981,4,29,119,1981-04-29,NA,83.69,21.44,0.44,1.78,116.56
"120",-40.25,-7.5,1981,4,30,120,1981-04-30,NA,85.44,22.41,0.82,1.99,125.12
"121",-40.25,-7.5,1981,5,1,121,1981-05-01,NA,85.75,22.94,0.26,1.77,115.12
"122",-40.25,-7.5,1981,5,2,122,1981-05-02,NA,83.44,22.84,0.03,1.98,101.12
"123",-40.25,-7.5,1981,5,3,123,1981-05-03,NA,81.94,22.31,0.88,2.58,119.19
"124",-40.25,-7.5,1981,5,4,124,1981-05-04,NA,78.25,21.32,0.15,2.52,121.69
"125",-40.25,-7.5,1981,5,5,125,1981-05-05,NA,80.5,22.15,0.09,2.74,135.56
"126",-40.25,-7.5,1981,5,6,126,1981-05-06,NA,78.56,21.95,0,2.89,131.25
"127",-40.25,-7.5,1981,5,7,127,1981-05-07,NA,80,21.49,0,2.93,138.44
"128",-40.25,-7.5,1981,5,8,128,1981-05-08,NA,77.88,21.92,0.03,3.26,136.31
"129",-40.25,-7.5,1981,5,9,129,1981-05-09,NA,80.94,21.58,0.04,3.02,136.44
"130",-40.25,-7.5,1981,5,10,130,1981-05-10,NA,83.19,20.37,0,2.72,133.31
"131",-40.25,-7.5,1981,5,11,131,1981-05-11,NA,81.69,20.3,0,2.46,137.5
"132",-40.25,-7.5,1981,5,12,132,1981-05-12,NA,80.31,21.4,0,2.74,133
"133",-40.25,-7.5,1981,5,13,133,1981-05-13,NA,78.62,21.32,0,2.47,133.5
"134",-40.25,-7.5,1981,5,14,134,1981-05-14,NA,79.56,21.43,0.29,2.16,135.94
"135",-40.25,-7.5,1981,5,15,135,1981-05-15,NA,77.56,21.65,0.2,1.92,117.81
"136",-40.25,-7.5,1981,5,16,136,1981-05-16,NA,79.31,22.48,0.07,2.28,124.19
"137",-40.25,-7.5,1981,5,17,137,1981-05-17,NA,81.31,22.4,0.14,2.58,129.81
"138",-40.25,-7.5,1981,5,18,138,1981-05-18,NA,80.56,22.25,0.07,3.16,126.94
"139",-40.25,-7.5,1981,5,19,139,1981-05-19,NA,76.88,21.94,0.31,3.36,124.5
"140",-40.25,-7.5,1981,5,20,140,1981-05-20,NA,77.69,22.17,0.53,3.41,128.12
"141",-40.25,-7.5,1981,5,21,141,1981-05-21,NA,74.94,21.79,0,2.85,123.94
"142",-40.25,-7.5,1981,5,22,142,1981-05-22,NA,75.31,22.15,0,3.07,128.25
"143",-40.25,-7.5,1981,5,23,143,1981-05-23,NA,73.19,21.87,0,3.24,132.44
"144",-40.25,-7.5,1981,5,24,144,1981-05-24,NA,76.38,20.9,0,2.22,129.44
