"","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","ALLSKY_SFC_SW_DWN","RH2M","T2M","PRECTOTCORR","WS2M","WD2M"
"1",-45.5,-22.75,1981,1,1,1,1981-01-01,NA,75.12,19.51,3.67,0.1,128.38
"2",-45.5,-22.75,1981,1,2,2,1981-01-02,NA,85.06,20.87,15.15,0.15,72.38
"3",-45.5,-22.75,1981,1,3,3,1981-01-03,NA,84.62,20.79,12.35,0.17,290.62
"4",-45.5,-22.75,1981,1,4,4,1981-01-04,NA,83.81,21.56,5.55,0.12,298.19
"5",-45.5,-22.75,1981,1,5,5,1981-01-05,NA,93.56,19.27,7.37,0.12,175.62
"6",-45.5,-22.75,1981,1,6,6,1981-01-06,NA,84.19,20.73,19.95,0.22,290.06
"7",-45.5,-22.75,1981,1,7,7,1981-01-07,NA,79.56,21.27,3.81,0.26,291.62
"8",-45.5,-22.75,1981,1,8,8,1981-01-08,NA,84.56,20.87,13.44,0.16,250.56
"9",-45.5,-22.75,1981,1,9,9,1981-01-09,NA,88.38,21.42,7.11,0.15,159.25
"10",-45.5,-22.75,1981,1,10,10,1981-01-10,NA,83.44,21.62,9.93,0.12,116.62
"11",-45.5,-22.75,1981,1,11,11,1981-01-11,NA,94.06,19.19,27.69,0.1,50.62
"12",-45.5,-22.75,1981,1,12,12,1981-01-12,NA,87.31,20.09,36.05,0.16,226.81
"13",-45.5,-22.75,1981,1,13,13,1981-01-13,NA,89.06,20.38,25.52,0.2,319.38
"14",-45.5,-22.75,1981,1,14,14,1981-01-14,NA,90.38,20.62,31.06,0.12,269.06
"15",-45.5,-22.75,1981,1,15,15,1981-01-15,NA,89.56,20.93,48.45,0.11,191.62
"16",-45.5,-22.75,1981,1,16,16,1981-01-16,NA,84.75,22,14.33,0.1,131.31
"17",-45.5,-22.75,1981,1,17,17,1981-01-17,NA,84.38,21.97,6.2,0.2,190.25
"18",-45.5,-22.75,1981,1,18,18,1981-01-18,NA,83.44,22.05,3.22,0.09,132.56
"19",-45.5,-22.75,1981,1,19,19,1981-01-19,NA,88.62,20.26,2.7,0.22,257.81
"20",-45.5,-22.75,1981,1,20,20,1981-01-20,NA,86.62,20.42,11.93,0.2,328.06
"21",-45.5,-22.75,1981,1,21,21,1981-01-21,NA,82.44,21.22,10.41,0.15,253.38
"22",-45.5,-22.75,1981,1,22,22,1981-01-22,NA,88.81,18.95,8.47,0.16,139.75
"23",-45.5,-22.75,1981,1,23,23,1981-01-23,NA,79.31,20.17,2.7,0.12,100.5
"24",-45.5,-22.75,1981,1,24,24,1981-01-24,NA,82.19,21.08,8.62,0.11,81.81
"25",-45.5,-22.75,1981,1,25,25,1981-01-25,NA,82.25,21.25,9.09,0.13,106.06
"26",-45.5,-22.75,1981,1,26,26,1981-01-26,NA,79.25,21.23,2.35,0.13,94.25
"27",-45.5,-22.75,1981,1,27,27,1981-01-27,NA,82.12,20.75,3.44,0.14,100.25
"28",-45.5,-22.75,1981,1,28,28,1981-01-28,NA,79.81,21.13,1.54,0.15,95.69
"29",-45.5,-22.75,1981,1,29,29,1981-01-29,NA,80.06,20.03,0.44,0.28,139.94
"30",-45.5,-22.75,1981,1,30,30,1981-01-30,NA,74.81,20.98,0.08,0.26,196.19
"31",-45.5,-22.75,1981,1,31,31,1981-01-31,NA,80.56,21.2,0.3,0.15,84.31
"32",-45.5,-22.75,1981,2,1,32,1981-02-01,NA,79.56,21.73,1.03,0.18,63.19
"33",-45.5,-22.75,1981,2,2,33,1981-02-02,NA,72.44,22.36,0.8,0.17,251.75
"34",-45.5,-22.75,1981,2,3,34,1981-02-03,NA,73.56,22.94,2.77,0.3,249.31
"35",-45.5,-22.75,1981,2,4,35,1981-02-04,NA,78.38,23.48,1.94,0.23,223.56
"36",-45.5,-22.75,1981,2,5,36,1981-02-05,NA,82.62,22.17,4.19,0.18,211.56
"37",-45.5,-22.75,1981,2,6,37,1981-02-06,NA,86.31,20.9,11.49,0.09,141.38
"38",-45.5,-22.75,1981,2,7,38,1981-02-07,NA,85.62,20.58,12.85,0.09,135.31
"39",-45.5,-22.75,1981,2,8,39,1981-02-08,NA,89,20.43,15.59,0.17,175.06
"40",-45.5,-22.75,1981,2,9,40,1981-02-09,NA,85.19,20.81,15.68,0.1,243.38
"41",-45.5,-22.75,1981,2,10,41,1981-02-10,NA,82.94,19.86,6.53,0.1,197.31
"42",-45.5,-22.75,1981,2,11,42,1981-02-11,NA,82.19,21.12,7.35,0.12,177.81
"43",-45.5,-22.75,1981,2,12,43,1981-02-12,NA,83.62,20.2,1.8,0.17,311.06
"44",-45.5,-22.75,1981,2,13,44,1981-02-13,NA,76.62,21.75,0.79,0.23,276.12
"45",-45.5,-22.75,1981,2,14,45,1981-02-14,NA,77.94,21.82,0.23,0.26,185.38
"46",-45.5,-22.75,1981,2,15,46,1981-02-15,NA,75.75,21.31,0.01,0.29,65.62
"47",-45.5,-22.75,1981,2,16,47,1981-02-16,NA,77.81,21.51,0.05,0.16,61.69
"48",-45.5,-22.75,1981,2,17,48,1981-02-17,NA,78.56,20.91,0.17,0.15,67.44
"49",-45.5,-22.75,1981,2,18,49,1981-02-18,NA,79.38,20.96,0.48,0.11,74.06
"50",-45.5,-22.75,1981,2,19,50,1981-02-19,NA,79.62,20.7,2.89,0.1,93.69
"51",-45.5,-22.75,1981,2,20,51,1981-02-20,NA,81.44,20.3,2.73,0.12,103.06
"52",-45.5,-22.75,1981,2,21,52,1981-02-21,NA,81.56,20.42,4.17,0.16,100.38
"53",-45.5,-22.75,1981,2,22,53,1981-02-22,NA,81.69,20.06,2.14,0.15,103.06
"54",-45.5,-22.75,1981,2,23,54,1981-02-23,NA,81.5,20.05,2.65,0.17,95
